N	classifier	measure	F1_macro_mean	F1_macro_var	F1
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.684012539184953
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.9404001702852278
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.5982142857142857
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.928409090909091
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	1.0
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.9274475524475525
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.9154663174741744
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.8646404744255004
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.878654970760234
2000	LinearSVC	Eta	0.8506183130138748	0.014565474101534364	0.7689377289377288
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.7728365384615384
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.9761904761904763
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.6676810712111991
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.928409090909091
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.9879518072289156
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.9396187981958388
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.963834422657952
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.8517857142857144
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.9154663174741744
2000	LinearSVC	Welch	0.8834485192325856	0.009475997963952019	0.8307109557109558
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.7443700547778455
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.9642806520198441
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.6782595373065727
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.928409090909091
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.9759001161440186
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.9396187981958388
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.9759001161440186
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.8528368794326241
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.8790792540792541
2000	LinearSVC	Wilcoxon	0.8639734931181977	0.012067183578257718	0.7010804321728692
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.7587301587301588
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.9404001702852278
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.6782595373065727
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.8298611111111112
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.9759001161440186
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.9152196118488254
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.9518002322880371
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.9032634032634033
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.8425507077192471
2000	LinearSVC	KLD	0.8508181641490209	0.009874602758816617	0.7121965927936077
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.7587301587301588
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.9404001702852278
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.6932440657334145
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.928409090909091
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.9879518072289156
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.9274475524475525
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.9879448075526507
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.813984760197221
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.8671613560308453
2000	LinearSVC	χ2	0.8674211498052806	0.009640811442984046	0.7689377289377288
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.684012539184953
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.9523539421440725
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.6782595373065727
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.86752688172043
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.9759001161440186
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.9396187981958388
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.9276162790697674
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.8400296515937731
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.8419047619047619
2000	LinearSVC	LLR	0.8448808867531052	0.010939320454403417	0.7415863602668644
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.729738011337521
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.9404001702852278
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.6676810712111991
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.9042735042735042
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.9879518072289156
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.9396187981958388
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.963834422657952
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.8773640661938534
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.878654970760234
2000	LinearSVC	TF-IDF	0.8707099239726664	0.009717323726332997	0.8175824175824176
